ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET007703,CUST063626,Loan Application Rejected,2024-12-13,10
TICKET007704,CUST094808,KYC Verification Delay,2024-07-03,2
TICKET007705,CUST000644,KYC Verification Delay,2025-01-22,7
TICKET007706,CUST057425,KYC Verification Delay,2024-06-16,8
TICKET007707,CUST022045,Unauthorized Transaction,2025-01-09,1
TICKET007708,CUST094194,Mobile App Issues,2025-04-29,3
TICKET007709,CUST016751,ATM Withdrawal Failed,2024-12-28,1
TICKET007710,CUST096268,Incorrect Charges,2024-05-26,0
TICKET007711,CUST083218,Loan Application Rejected,2024-08-19,10
TICKET007712,CUST039338,Delayed Refund,2024-06-08,8
TICKET007713,CUST082833,Card Not Working,2025-02-14,2
TICKET007714,CUST066013,Mobile App Issues,2025-05-08,4
TICKET007715,CUST062772,Account Locked,2024-10-27,6
TICKET007716,CUST086183,Unauthorized Transaction,2025-05-09,5
TICKET007717,CUST030435,Delayed Refund,2025-03-16,5
TICKET007718,CUST009447,Loan Application Rejected,2025-05-02,5
TICKET007719,CUST098487,Card Not Working,2024-05-29,1
TICKET007720,CUST006085,Poor Customer Service,2024-12-09,4
TICKET007721,CUST069623,Mobile App Issues,2025-01-25,3
TICKET007722,CUST072199,Mobile App Issues,2025-02-10,4
TICKET007723,CUST091158,Unauthorized Transaction,2024-12-11,7
TICKET007724,CUST073747,Poor Customer Service,2024-11-09,7
TICKET007725,CUST001013,Card Not Working,2025-04-06,2
TICKET007726,CUST051795,ATM Withdrawal Failed,2024-10-03,1
TICKET007727,CUST093842,Delayed Refund,2024-07-19,7
TICKET007728,CUST093466,Poor Customer Service,2025-04-07,2
TICKET007729,CUST062161,KYC Verification Delay,2024-08-04,10
TICKET007730,CUST001226,Unauthorized Transaction,2024-07-03,7
TICKET007731,CUST040813,Account Locked,2024-12-02,7
TICKET007732,CUST036670,Poor Customer Service,2024-08-24,4
TICKET007733,CUST015062,ATM Withdrawal Failed,2024-08-06,10
TICKET007734,CUST018985,Account Locked,2025-04-09,5
TICKET007735,CUST028507,Account Locked,2025-02-26,5
TICKET007736,CUST018944,Mobile App Issues,2025-02-10,5
TICKET007737,CUST087949,Loan Application Rejected,2025-04-05,9
TICKET007738,CUST066280,Mobile App Issues,2025-02-09,8
TICKET007739,CUST000728,Mobile App Issues,2025-05-13,4
TICKET007740,CUST078368,Card Not Working,2024-10-27,1
TICKET007741,CUST056057,Account Locked,2024-06-09,8
TICKET007742,CUST060761,Poor Customer Service,2024-07-24,4
TICKET007743,CUST043991,KYC Verification Delay,2024-10-24,4
TICKET007744,CUST030259,Card Not Working,2024-11-14,7
TICKET007745,CUST024526,Delayed Refund,2024-06-30,8
TICKET007746,CUST037637,Card Not Working,2024-10-14,7
TICKET007747,CUST079455,Account Locked,2024-11-06,3
TICKET007748,CUST076459,Account Locked,2025-05-04,1
TICKET007749,CUST065521,Unauthorized Transaction,2025-01-13,5
TICKET007750,CUST019582,Delayed Refund,2024-12-25,8
TICKET007751,CUST049498,Account Locked,2025-04-07,7
TICKET007752,CUST047481,Poor Customer Service,2025-03-29,9
TICKET007753,CUST061177,Unauthorized Transaction,2024-12-09,7
TICKET007754,CUST064258,Incorrect Charges,2024-07-28,5
TICKET007755,CUST044116,Card Not Working,2025-04-11,5
TICKET007756,CUST058882,Loan Application Rejected,2024-09-12,7
TICKET007757,CUST085409,Poor Customer Service,2024-10-11,8
TICKET007758,CUST097088,Unauthorized Transaction,2025-02-10,9
TICKET007759,CUST080255,Unauthorized Transaction,2025-03-27,9
TICKET007760,CUST008633,Account Locked,2024-08-27,10
TICKET007761,CUST007774,Loan Application Rejected,2025-02-14,1
TICKET007762,CUST097041,Unauthorized Transaction,2024-10-09,1
TICKET007763,CUST076876,Card Not Working,2024-06-19,0
TICKET007764,CUST047241,Loan Application Rejected,2024-08-29,1
TICKET007765,CUST098239,KYC Verification Delay,2024-08-22,6
TICKET007766,CUST051944,Unauthorized Transaction,2024-09-18,1
TICKET007767,CUST090586,Card Not Working,2024-12-14,1
TICKET007768,CUST068611,Incorrect Charges,2025-03-08,2
TICKET007769,CUST084154,Card Not Working,2024-07-18,1
TICKET007770,CUST004571,Mobile App Issues,2025-01-24,1
TICKET007771,CUST045816,Incorrect Charges,2025-05-07,10
TICKET007772,CUST011058,Delayed Refund,2025-02-09,4
TICKET007773,CUST022036,Unauthorized Transaction,2024-05-27,2
TICKET007774,CUST032540,Mobile App Issues,2024-09-26,0
TICKET007775,CUST061470,Poor Customer Service,2024-06-05,9
TICKET007776,CUST002167,Card Not Working,2024-06-05,7
TICKET007777,CUST009350,Poor Customer Service,2024-07-27,1
TICKET007778,CUST089097,ATM Withdrawal Failed,2024-11-04,1
TICKET007779,CUST038727,Card Not Working,2024-11-22,10
TICKET007780,CUST051469,Card Not Working,2024-05-22,8
TICKET007781,CUST030945,Poor Customer Service,2025-05-08,7
TICKET007782,CUST097175,Mobile App Issues,2025-03-19,5
TICKET007783,CUST083749,Loan Application Rejected,2025-01-20,5
TICKET007784,CUST060967,Card Not Working,2025-02-15,6
TICKET007785,CUST094629,Poor Customer Service,2024-06-24,5
TICKET007786,CUST040088,Card Not Working,2024-06-01,2
TICKET007787,CUST026511,Account Locked,2024-09-09,9
TICKET007788,CUST044480,Account Locked,2025-02-19,1
TICKET007789,CUST031790,Account Locked,2024-08-30,9
TICKET007790,CUST059256,Mobile App Issues,2024-12-11,7
TICKET007791,CUST079611,ATM Withdrawal Failed,2024-10-29,4
TICKET007792,CUST083565,ATM Withdrawal Failed,2024-05-24,2
TICKET007793,CUST015662,Mobile App Issues,2024-08-20,6
TICKET007794,CUST067689,Mobile App Issues,2024-10-08,3
TICKET007795,CUST006431,ATM Withdrawal Failed,2025-03-12,2
TICKET007796,CUST066790,ATM Withdrawal Failed,2024-06-19,1
TICKET007797,CUST082744,Card Not Working,2025-01-05,2
TICKET007798,CUST035305,Loan Application Rejected,2025-03-02,2
TICKET007799,CUST043397,KYC Verification Delay,2025-04-13,9
TICKET007800,CUST095455,ATM Withdrawal Failed,2025-02-28,2
TICKET007801,CUST033816,Card Not Working,2024-05-22,6
TICKET007802,CUST086634,Incorrect Charges,2024-07-01,0
TICKET007803,CUST028340,Incorrect Charges,2024-11-02,3
TICKET007804,CUST098163,Delayed Refund,2024-07-22,9
TICKET007805,CUST036130,Delayed Refund,2024-11-01,3
TICKET007806,CUST039184,Account Locked,2024-12-13,4
TICKET007807,CUST055855,Card Not Working,2024-09-21,5
TICKET007808,CUST018821,KYC Verification Delay,2024-11-11,3
TICKET007809,CUST093670,ATM Withdrawal Failed,2024-12-03,3
TICKET007810,CUST093076,Poor Customer Service,2024-07-20,5
TICKET007811,CUST037429,Loan Application Rejected,2025-03-19,8
TICKET007812,CUST088723,Delayed Refund,2024-07-11,1
TICKET007813,CUST094255,KYC Verification Delay,2024-06-20,10
TICKET007814,CUST073840,ATM Withdrawal Failed,2025-03-01,6
TICKET007815,CUST040137,Card Not Working,2024-11-23,3
TICKET007816,CUST074386,Unauthorized Transaction,2025-05-09,1
TICKET007817,CUST064591,Account Locked,2025-01-14,2
TICKET007818,CUST043326,Poor Customer Service,2024-09-29,0
TICKET007819,CUST063360,Poor Customer Service,2025-02-08,2
TICKET007820,CUST094278,Poor Customer Service,2025-04-13,5
TICKET007821,CUST069991,Loan Application Rejected,2025-01-31,6
TICKET007822,CUST095374,Incorrect Charges,2025-02-26,1
TICKET007823,CUST097411,Unauthorized Transaction,2025-02-08,3
TICKET007824,CUST026496,Incorrect Charges,2024-08-24,5
TICKET007825,CUST069834,Poor Customer Service,2024-06-06,4
TICKET007826,CUST026109,Card Not Working,2024-05-21,3
TICKET007827,CUST032581,Delayed Refund,2024-07-25,5
TICKET007828,CUST062195,Delayed Refund,2024-06-08,3
TICKET007829,CUST032890,Loan Application Rejected,2025-01-11,6
TICKET007830,CUST024298,Poor Customer Service,2024-11-21,4
TICKET007831,CUST037668,Unauthorized Transaction,2024-07-06,9
TICKET007832,CUST020603,Poor Customer Service,2024-09-07,4
TICKET007833,CUST091764,Loan Application Rejected,2025-04-25,3
TICKET007834,CUST060229,Account Locked,2024-09-12,3
TICKET007835,CUST021946,Poor Customer Service,2025-03-04,2
TICKET007836,CUST077244,Mobile App Issues,2025-04-24,0
TICKET007837,CUST067489,Unauthorized Transaction,2025-05-05,10
TICKET007838,CUST007319,Account Locked,2024-08-10,7
TICKET007839,CUST000221,Account Locked,2024-09-24,6
TICKET007840,CUST098466,KYC Verification Delay,2024-07-14,6
TICKET007841,CUST068395,Loan Application Rejected,2025-03-23,6
TICKET007842,CUST050323,ATM Withdrawal Failed,2024-07-24,6
TICKET007843,CUST001027,Account Locked,2024-06-29,10
TICKET007844,CUST085260,Poor Customer Service,2024-11-11,8
TICKET007845,CUST080838,Delayed Refund,2024-08-22,7
TICKET007846,CUST060358,Card Not Working,2024-05-28,1
TICKET007847,CUST087597,Delayed Refund,2025-02-20,8
TICKET007848,CUST014681,Unauthorized Transaction,2024-05-30,7
TICKET007849,CUST049368,Card Not Working,2024-08-22,2
TICKET007850,CUST052761,Card Not Working,2025-03-06,0
TICKET007851,CUST072819,Loan Application Rejected,2025-04-23,1
TICKET007852,CUST065458,Poor Customer Service,2025-04-19,10
TICKET007853,CUST001221,Delayed Refund,2024-08-11,1
TICKET007854,CUST051165,Poor Customer Service,2025-03-26,8
TICKET007855,CUST078217,Card Not Working,2024-11-10,9
TICKET007856,CUST059126,Loan Application Rejected,2025-02-09,4
TICKET007857,CUST033969,ATM Withdrawal Failed,2024-12-03,10
TICKET007858,CUST092950,KYC Verification Delay,2024-11-22,1
TICKET007859,CUST013206,Card Not Working,2024-11-09,6
TICKET007860,CUST040823,Incorrect Charges,2025-01-06,0
TICKET007861,CUST036581,Unauthorized Transaction,2024-06-18,6
TICKET007862,CUST048908,Loan Application Rejected,2024-06-27,6
TICKET007863,CUST060585,Incorrect Charges,2024-05-23,4
TICKET007864,CUST068932,Mobile App Issues,2024-06-30,5
TICKET007865,CUST038532,Incorrect Charges,2024-11-18,2
TICKET007866,CUST037286,ATM Withdrawal Failed,2024-10-19,3
TICKET007867,CUST014722,Incorrect Charges,2025-05-06,0
TICKET007868,CUST063619,ATM Withdrawal Failed,2025-04-21,1
TICKET007869,CUST029115,KYC Verification Delay,2024-06-16,2
TICKET007870,CUST010977,Incorrect Charges,2024-12-03,8
TICKET007871,CUST016442,Card Not Working,2025-02-28,10
TICKET007872,CUST008063,Card Not Working,2024-07-07,4
TICKET007873,CUST050787,KYC Verification Delay,2025-04-15,9
TICKET007874,CUST081073,Poor Customer Service,2024-11-20,7
TICKET007875,CUST070112,Account Locked,2024-09-14,6
TICKET007876,CUST088236,Delayed Refund,2025-03-14,4
TICKET007877,CUST042752,Account Locked,2025-05-03,7
TICKET007878,CUST045422,Incorrect Charges,2025-02-16,1
TICKET007879,CUST039763,ATM Withdrawal Failed,2025-03-31,10
TICKET007880,CUST074337,KYC Verification Delay,2025-02-03,2
TICKET007881,CUST017596,ATM Withdrawal Failed,2024-11-25,2
TICKET007882,CUST034173,Loan Application Rejected,2024-10-12,5
TICKET007883,CUST035155,ATM Withdrawal Failed,2024-10-05,9
TICKET007884,CUST058548,Incorrect Charges,2024-05-30,9
TICKET007885,CUST026739,Poor Customer Service,2025-04-28,1
TICKET007886,CUST071359,Mobile App Issues,2025-02-25,1
TICKET007887,CUST012414,Poor Customer Service,2025-02-12,3
TICKET007888,CUST033847,Incorrect Charges,2024-09-24,3
TICKET007889,CUST019269,Incorrect Charges,2024-12-31,10
TICKET007890,CUST021501,Mobile App Issues,2024-09-16,6
TICKET007891,CUST072073,Account Locked,2025-02-17,10
TICKET007892,CUST079555,Unauthorized Transaction,2024-09-20,2
TICKET007893,CUST036780,Unauthorized Transaction,2025-01-22,1
TICKET007894,CUST048706,KYC Verification Delay,2024-07-22,3
TICKET007895,CUST033742,Delayed Refund,2025-01-30,3
TICKET007896,CUST095566,Incorrect Charges,2025-02-07,9
TICKET007897,CUST060664,Delayed Refund,2025-01-03,8
TICKET007898,CUST099466,KYC Verification Delay,2024-09-24,4
TICKET007899,CUST092362,Incorrect Charges,2024-07-19,1
TICKET007900,CUST017043,KYC Verification Delay,2024-06-22,7
TICKET007901,CUST080114,Delayed Refund,2024-07-13,1
TICKET007902,CUST008021,Account Locked,2024-06-10,4
TICKET007903,CUST084425,Loan Application Rejected,2024-11-07,5
TICKET007904,CUST032832,KYC Verification Delay,2024-09-22,3
TICKET007905,CUST065769,Delayed Refund,2024-06-09,9
TICKET007906,CUST080449,Poor Customer Service,2025-04-30,4
TICKET007907,CUST093836,Card Not Working,2025-05-11,8
TICKET007908,CUST026467,Loan Application Rejected,2025-01-04,9
TICKET007909,CUST014016,Incorrect Charges,2024-10-19,2
TICKET007910,CUST023118,Card Not Working,2024-06-21,2
TICKET007911,CUST031630,Card Not Working,2024-08-18,1
TICKET007912,CUST002066,Loan Application Rejected,2025-03-23,4
TICKET007913,CUST072371,Poor Customer Service,2024-06-06,0
TICKET007914,CUST062989,Mobile App Issues,2024-05-27,3
TICKET007915,CUST005682,Mobile App Issues,2024-09-21,9
TICKET007916,CUST096768,KYC Verification Delay,2024-09-11,4
TICKET007917,CUST098518,Loan Application Rejected,2025-02-09,4
TICKET007918,CUST080436,Account Locked,2024-08-30,10
TICKET007919,CUST042308,Unauthorized Transaction,2024-09-01,3
TICKET007920,CUST021691,Poor Customer Service,2025-01-25,5
TICKET007921,CUST028735,Incorrect Charges,2024-09-04,10
TICKET007922,CUST023498,Account Locked,2024-07-29,6
TICKET007923,CUST008076,Incorrect Charges,2024-12-02,2
TICKET007924,CUST078660,Card Not Working,2024-06-05,10
TICKET007925,CUST045890,Delayed Refund,2024-10-13,1
TICKET007926,CUST086270,Unauthorized Transaction,2025-02-05,6
TICKET007927,CUST058702,KYC Verification Delay,2024-08-09,0
TICKET007928,CUST075563,Delayed Refund,2025-05-09,3
TICKET007929,CUST093945,Mobile App Issues,2024-12-05,9
TICKET007930,CUST027501,Card Not Working,2024-08-09,5
TICKET007931,CUST097493,ATM Withdrawal Failed,2024-08-28,1
TICKET007932,CUST097739,Incorrect Charges,2024-11-01,8
TICKET007933,CUST021254,KYC Verification Delay,2024-08-19,9
TICKET007934,CUST044849,Loan Application Rejected,2024-11-14,6
TICKET007935,CUST063049,Delayed Refund,2024-05-20,3
TICKET007936,CUST043935,Poor Customer Service,2025-05-12,9
TICKET007937,CUST045638,Account Locked,2025-01-30,2
TICKET007938,CUST019690,Unauthorized Transaction,2024-12-24,3
TICKET007939,CUST072124,KYC Verification Delay,2024-06-19,4
TICKET007940,CUST097064,Unauthorized Transaction,2024-11-06,6
TICKET007941,CUST054699,Card Not Working,2024-11-12,2
TICKET007942,CUST035715,Account Locked,2024-07-08,0
TICKET007943,CUST064768,Mobile App Issues,2024-06-25,8
TICKET007944,CUST052409,Loan Application Rejected,2025-01-01,3
TICKET007945,CUST062690,Account Locked,2025-01-29,8
TICKET007946,CUST025793,Loan Application Rejected,2025-03-29,5
TICKET007947,CUST000546,Incorrect Charges,2025-04-09,2
TICKET007948,CUST068132,Poor Customer Service,2024-05-22,3
TICKET007949,CUST077377,Incorrect Charges,2025-04-04,10
TICKET007950,CUST057438,Unauthorized Transaction,2024-10-08,5
TICKET007951,CUST022303,ATM Withdrawal Failed,2024-06-18,2
TICKET007952,CUST098988,Poor Customer Service,2025-04-10,9
TICKET007953,CUST090047,Incorrect Charges,2024-08-08,7
TICKET007954,CUST002626,Account Locked,2024-08-15,10
TICKET007955,CUST064667,Loan Application Rejected,2024-08-27,0
TICKET007956,CUST007700,Delayed Refund,2024-05-29,10
TICKET007957,CUST083285,Mobile App Issues,2024-06-22,0
TICKET007958,CUST044767,Card Not Working,2024-07-17,8
TICKET007959,CUST040046,Delayed Refund,2025-04-20,3
TICKET007960,CUST010610,Loan Application Rejected,2024-05-20,2
TICKET007961,CUST042305,Account Locked,2024-08-16,3
TICKET007962,CUST034491,Loan Application Rejected,2024-11-18,5
TICKET007963,CUST045025,Mobile App Issues,2024-07-03,3
TICKET007964,CUST086073,KYC Verification Delay,2025-05-03,9
TICKET007965,CUST099928,Unauthorized Transaction,2024-06-30,3
TICKET007966,CUST023532,Loan Application Rejected,2024-06-17,0
TICKET007967,CUST015238,Poor Customer Service,2025-01-25,9
TICKET007968,CUST043723,Mobile App Issues,2024-12-30,6
TICKET007969,CUST052683,ATM Withdrawal Failed,2024-07-01,4
TICKET007970,CUST084198,Account Locked,2025-01-07,7
TICKET007971,CUST070135,Account Locked,2025-03-10,9
TICKET007972,CUST039942,Loan Application Rejected,2024-09-21,5
TICKET007973,CUST064799,Unauthorized Transaction,2025-03-13,3
TICKET007974,CUST079966,Account Locked,2024-11-30,3
TICKET007975,CUST050263,ATM Withdrawal Failed,2024-10-30,10
TICKET007976,CUST096874,KYC Verification Delay,2024-08-01,2
TICKET007977,CUST075834,Delayed Refund,2025-03-25,0
TICKET007978,CUST086539,KYC Verification Delay,2024-06-24,7
TICKET007979,CUST075780,Delayed Refund,2025-05-04,3
TICKET007980,CUST016599,KYC Verification Delay,2024-09-30,2
TICKET007981,CUST008111,Unauthorized Transaction,2024-10-10,7
TICKET007982,CUST056679,Loan Application Rejected,2024-09-28,9
TICKET007983,CUST033132,Poor Customer Service,2025-04-26,5
TICKET007984,CUST050793,Account Locked,2024-10-27,7
TICKET007985,CUST095876,KYC Verification Delay,2024-11-14,3
TICKET007986,CUST033311,Card Not Working,2024-05-22,7
TICKET007987,CUST080617,Card Not Working,2025-02-04,3
TICKET007988,CUST099186,Poor Customer Service,2024-11-04,4
TICKET007989,CUST028439,KYC Verification Delay,2025-05-04,9
TICKET007990,CUST004312,Mobile App Issues,2024-05-27,1
TICKET007991,CUST058864,Card Not Working,2024-12-12,3
TICKET007992,CUST092663,Loan Application Rejected,2025-02-24,2
TICKET007993,CUST093028,Delayed Refund,2025-04-06,1
TICKET007994,CUST074380,Incorrect Charges,2025-02-24,10
TICKET007995,CUST078732,ATM Withdrawal Failed,2024-11-26,3
TICKET007996,CUST001935,Account Locked,2024-12-09,4
TICKET007997,CUST077428,Card Not Working,2024-08-05,2
TICKET007998,CUST068000,Card Not Working,2024-06-17,1
TICKET007999,CUST071060,Unauthorized Transaction,2024-06-19,4
TICKET008000,CUST088937,Unauthorized Transaction,2024-12-09,1
TICKET008001,CUST041397,KYC Verification Delay,2025-01-16,2
TICKET008002,CUST057358,Mobile App Issues,2025-03-04,2
TICKET008003,CUST019606,Mobile App Issues,2025-01-17,9
TICKET008004,CUST002655,Card Not Working,2025-02-01,6
TICKET008005,CUST090105,KYC Verification Delay,2024-06-27,4
TICKET008006,CUST031311,Loan Application Rejected,2025-02-10,1
TICKET008007,CUST086381,Poor Customer Service,2025-02-23,5
TICKET008008,CUST053104,Delayed Refund,2024-07-28,9
TICKET008009,CUST010856,Unauthorized Transaction,2024-11-24,10
TICKET008010,CUST035187,KYC Verification Delay,2024-08-11,2
TICKET008011,CUST017833,ATM Withdrawal Failed,2025-04-24,2
TICKET008012,CUST079552,Incorrect Charges,2025-03-27,7
TICKET008013,CUST069467,KYC Verification Delay,2024-06-18,1
TICKET008014,CUST043256,Delayed Refund,2024-06-20,9
TICKET008015,CUST077060,Mobile App Issues,2025-04-27,0
TICKET008016,CUST083755,KYC Verification Delay,2025-04-20,5
TICKET008017,CUST037405,Mobile App Issues,2024-08-12,6
TICKET008018,CUST016428,Mobile App Issues,2025-04-28,10
TICKET008019,CUST088369,Poor Customer Service,2025-02-28,10
TICKET008020,CUST096292,Mobile App Issues,2024-12-18,0
TICKET008021,CUST020799,Card Not Working,2024-09-09,0
TICKET008022,CUST073937,Mobile App Issues,2025-01-24,5
TICKET008023,CUST029199,Mobile App Issues,2025-04-24,2
TICKET008024,CUST051852,Unauthorized Transaction,2024-09-28,0
TICKET008025,CUST050795,Poor Customer Service,2025-05-07,8
TICKET008026,CUST048425,Loan Application Rejected,2025-05-02,3
TICKET008027,CUST071455,ATM Withdrawal Failed,2025-01-29,2
TICKET008028,CUST017466,KYC Verification Delay,2025-04-24,7
TICKET008029,CUST083047,Loan Application Rejected,2024-12-30,8
TICKET008030,CUST051812,Account Locked,2024-07-01,2
TICKET008031,CUST032336,Incorrect Charges,2024-09-18,9
TICKET008032,CUST023465,KYC Verification Delay,2024-08-10,1
TICKET008033,CUST058412,ATM Withdrawal Failed,2024-09-11,7
TICKET008034,CUST092707,Account Locked,2024-06-01,10
TICKET008035,CUST002363,Delayed Refund,2025-05-13,9
TICKET008036,CUST013657,Mobile App Issues,2025-03-24,6
TICKET008037,CUST057567,Account Locked,2024-11-08,10
TICKET008038,CUST001902,Delayed Refund,2024-06-12,1
TICKET008039,CUST005792,Loan Application Rejected,2025-01-05,1
TICKET008040,CUST069800,ATM Withdrawal Failed,2024-07-15,10
TICKET008041,CUST086265,Unauthorized Transaction,2025-02-28,9
TICKET008042,CUST047603,Unauthorized Transaction,2025-01-29,1
